time,SensorA,SensorB,SensorC
00:48,9.160606491646131,3.7055678402957746,5.582698511166253
00:49,11.00695631426799,3.4481161644214753,5.060086848635236
00:50,10.81196659523537,3.21649551902064,
00:51,9.988282247942378,2.4691097318847195,5.211203473945409
00:52,9.807133137141653,0.6627753803498022,5.633070719602978
00:53,8.515680439674334,0.1290233507505696,6.2564267990074445
00:54,11.307039495663346,0.6138347511873068,7.024602977667493
00:55,9.733342123214696,0.7997285875405375,4.455620347394541
00:56,8.49956302152603,1.141576124688922,3.819671215880893
00:57,9.304887195174429,2.5898781769286634,3.416693548387097
00:58,10.37398159846915,3.3518921971224804,2.68
00:59,10.765307351597528,3.66429063023509,4.720074441687345
01:00,10.077010883206603,4.5847236170164205,2.988529776674938
01:01,9.44391028855335,4.018031119562884,3.649665012406948
01:02,7.110274460694011,2.7444593391845737,3.712630272952854
01:03,8.651746437020408,2.3614071525046416,4.7326674937965265
01:04,10.113773891664927,1.31520748741307,
01:05,,,6.678294044665011
01:06,7.847397137752663,1.0170731303376632,5.016011166253102
01:07,10.33306080882913,0.13833528019748664,5.286761786600497
01:08,9.838698311751376,0.8888674750954655,5.1419416873449135
01:09,11.535541133054744,1.9100498796486836,5.607884615384616
01:10,8.165589897654492,,5.406395781637717
01:11,10.636449504946041,,4.2667245657568245
01:12,12.292840508280083,4.551894186593064,4.5626612903225805
01:13,,3.6378047828267057,
01:14,9.60358558208835,3.3478849278898073,3.5804032258064518
01:15,9.238003337332305,1.637979720705971,2.824820099255583
01:16,9.675446195825415,,2.9822332506203475
01:17,8.683471158340174,-0.02048619029606069,4.392655086848635
01:18,,,4.354875930521092
01:19,8.454499725409198,0.25769106472104086,4.537475186104219
01:20,9.069799684966009,0.473812122842304,5.016011166253102
01:21,9.295997750173594,3.209198098376565,6.665700992555831
01:22,9.9514248447084,,6.9049689826302725
01:23,9.29780489336265,3.1007807405070746,4.934156327543425
01:24,9.590094458113127,5.130454606223593,5.488250620347395
01:25,9.759364566049873,6.586398496850831,5.072679900744417
01:26,11.856866563284557,2.729942608971072,5.104162531017369
01:27,8.812452530268075,,3.297059553349876
01:28,6.475905018212849,,3.882636476426799
01:29,8.846566686126305,0.25491817248703663,3.3096526054590574
01:30,11.763369833828614,,3.0389019851116625
01:31,8.609382390230738,-0.05196376129720326,4.417841191066998
01:32,9.772957093838585,0.9781215339754978,3.989677419354839
01:33,11.124439827865498,2.2239932449048156,3.763002481389578
01:34,8.94230701805487,3.280152545568739,4.7956327543424315
01:35,8.268758114717617,4.563339735565562,5.746408188585608
01:36,10.788257029914886,4.292595863200561,
01:37,11.390871028361387,7.561530386822512,4.256050972739773
01:38,8.694381227685048,2.8378205788878423,4.623060717603742
01:39,11.470739978926368,2.436250394767379,5.450471464019851
01:40,,1.486007932525351,4.430434243176179
01:41,11.463861589370707,0.21862152152761816,5.954193548387097
01:42,7.955034409745394,-0.3731826509223626,3.473362282878412
01:43,6.543063528434381,0.008517990735782632,4.7956327543424315
01:44,8.903728935308557,0.26174534028747765,3.592996277915633
01:45,8.065396051054156,2.210227398334938,3.1333498759305214
01:46,9.862038338783393,2.9784408395563657,4.109311414392059
01:47,10.190553988251674,3.691565022597013,5.091569478908189
01:48,9.975546247920434,4.14203458246695,4.543771712158809
01:49,11.873466649380402,,5.242686104218363
01:50,8.154374176723099,3.0298355412436546,5.771594292803971
01:51,9.373474018841817,,5.54491935483871
01:52,,0.14781775205862546,6.281612903225806
01:53,7.789670655539947,-0.6395824980077665,5.104162531017369
01:54,9.700347574164253,-2.111791091445503,
01:55,10.126997314273554,-0.5727397340288722,5.078976426799008
01:56,11.255188705918572,,4.833411910669975
01:57,8.939653187406137,,5.204906947890819
01:58,10.082003305101285,2.2720223492517455,4.1470905707196035
01:59,9.824943056111348,,4.361172456575682
02:00,11.541974281325185,,3.8511538461538466
02:01,10.014905588579373,,4.140794044665013
02:02,8.91649094185956,3.514568630772061,3.88893300248139
02:03,12.271146039308944,2.128435353303119,4.808225806451613
02:04,12.556846049087074,0.889780902407356,5.614181141439206
02:05,7.300886678382625,0.2625341903493328,6.514584367245657
02:06,10.553239933064555,-0.4493220919769523,5.664553349875931
02:07,,-1.121251256294304,6.558660049627791
02:08,8.78515560678423,0.7826515958368003,6.193461538461538
02:09,12.336515643796304,1.4330309774548295,
02:10,11.003084566899066,3.369173693337694,5.532326302729528
02:11,11.24122040000749,,4.00227047146402
02:12,8.960869588538444,3.4568514315116436,4.827115384615385
02:13,9.07811401195968,3.0128019063497433,
02:14,10.55832273080493,3.0420794879128055,3.2592803970223327
02:15,,,3.901526054590571
02:16,11.314367527210768,-1.7644336574307227,4.241538461538462
02:17,10.168779006430658,-0.5831699109726283,4.43673076923077
02:18,9.383123213815974,-0.15083291362608753,5.87233870967742
02:19,8.785613314685529,-0.11971897291124911,6.124199751861042
02:20,10.955164099137482,0.23641863511671835,4.675998759305211
02:21,9.637255534437582,,4.480806451612903
02:22,9.099949799692585,,5.248982630272953
02:23,,3.247313196105658,5.475657568238214
02:24,8.401830246810894,2.9500254379273185,7.169423076923078
02:25,10.235818257331106,,4.9152667493796525
02:26,12.225521645744916,2.1220272134330163,4.953045905707196
02:27,8.799825320845404,,4.764150124069479
02:28,,0.44184441073105374,
02:29,,-0.30179422577090165,3.416693548387097
02:30,11.263431432721372,-0.5664984351396303,3.605589330024814
02:31,11.798802051866996,0.21107786801723138,3.88893300248139
02:32,11.18755064028469,0.3566920211636573,4.694888337468983
02:33,12.15178902016117,2.3244395698833547,4.801929280397022
02:34,11.827809881565965,,4.9152667493796525
02:35,13.203695835648418,3.2109223572940575,5.866042183622828
02:36,9.569476729895818,3.330014745774662,5.5008436724565755
02:37,8.702458596965903,3.334273916739784,6.457915632754342
02:38,,2.431178393632768,6.250130272952854
02:39,9.35054383469741,0.9386483094211866,5.75900124069479
02:40,8.407877493351052,4.359382521126595,6.457915632754342
02:41,,-0.7165599240027007,5.991972704714639
02:42,8.887991978282654,-0.3303459893713603,
02:43,,,3.530031017369727
02:44,10.465475549363923,0.4785848623298299,3.9518982630272954
02:45,9.390395943308572,1.4933963373014985,4.134497518610422
02:46,12.412769614401897,0.8506707982229016,4.953045905707196
02:47,,,4.7326674937965265
02:48,10.895327348085186,,6.420136476426799
02:49,7.447990035424004,3.039093350566798,6.401246898263027
02:50,9.838999180067008,2.657014733652346,6.231240694789081
02:51,9.8478007158104,,6.766445409429281
02:52,12.313093295873115,-0.327072422964763,6.331985111662531
02:53,10.099207087804992,-0.25746363457091315,6.709776674937965
02:54,10.505250775817935,-0.8683110649740997,5.727518610421836
02:55,11.093398186758243,-0.09198222401608058,5.4378784119106705
02:56,10.605818878997122,0.11295805816992788,5.777890818858561
02:57,10.533558453001918,2.053138646753908,
02:58,11.901871637328409,1.611068724557927,3.460769230769231
02:59,11.815255026276446,3.1180822262186476,3.6118858560794047
03:00,9.210869541700282,3.6895024652503574,3.592996277915633
03:01,,,5.248982630272953
03:02,11.384454559850253,1.4398918301353962,
03:03,10.11428087504665,1.7322212191893902,5.44417493796526
03:04,9.523781295557304,,6.43902605459057
03:05,11.039067665496107,-0.6107563760011696,5.922710918114144
03:06,7.2915368084493615,,6.193461538461538
03:07,10.541035836871728,-1.1096036193299914,6.829410669975186
03:08,11.316185300647243,0.6130440821333529,6.558660049627791
03:09,11.479909046970608,0.7418749599961401,6.117903225806451
03:10,9.649277659356404,1.593375202597918,6.571253101736973
03:11,15.403236549881779,,
03:12,10.693911839957815,,3.689674919939807
03:13,11.827751263178149,2.293014150271947,4.348579404466501
03:14,8.736355718594387,1.817934666918398,3.7944851116625316
03:15,,,4.631923076923077
03:16,9.218007634141719,-0.5103364266872807,4.014863523573201
03:17,10.82656066987424,-0.8530080240937064,5.954193548387097
03:18,7.964133117674954,-1.1491634179486512,5.696035980148883
03:19,10.19490095932432,-0.9330339520149125,5.809373449131514
03:20,10.619309847602242,0.38860236308901674,5.450471464019851
03:21,10.367339483591918,,6.313095533498759
03:22,10.43864641514824,2.2964318191272,6.275316377171215
03:23,9.784782146859037,2.1878626563557235,6.804224565756822
03:24,,,4.814522332506204
03:25,9.267597461306801,,
03:26,10.936663169141282,2.8540106875876408,5.916414392059552
03:27,10.019718635465194,1.305656068022155,4.392655086848635
03:28,10.965156875676628,-0.6974004186628742,
03:29,10.242579166109003,2.371016407500976,4.279317617866005
03:30,9.464600789902232,-1.3427856323261922,3.637071960297767
03:31,9.934248005677649,-0.6363103507289747,4.468213399503722
03:32,10.055864378530096,-0.5404952570400328,4.046346153846154
03:33,10.676625196067942,,5.607884615384616
03:34,10.046282372401606,1.7596891225566358,5.65825682382134
03:35,8.80319683572539,2.5423531243119415,5.003418114143921
03:36,11.875218333376505,2.8110171128429498,6.306799007444169
03:37,9.364434020540468,2.121539433012492,7.553511166253102
03:38,10.13952539029978,1.3632527314028238,6.65310794044665
03:39,11.940158452799304,0.9555625472240621,7.32683622828784
03:40,,-0.38293983669624954,6.76014888337469
03:41,7.790072055869154,-1.340869002388653,7.081271712158809
03:42,,-1.5560324158960253,4.864894540942928
03:43,,,5.053790322580645
03:44,9.203256183696103,-0.8604486973322545,4.846004962779157
03:45,10.999377277004506,0.09638820543124416,3.933008684863524
03:46,12.038867192866864,1.2284293203225727,5.866042183622829
03:47,10.388934288242009,2.883841103697769,6.338281637717122
03:48,8.372916610775277,1.6271143568904893,6.338281637717122
03:49,11.602389765169194,2.0603582485636016,5.066383374689826
03:50,12.300814080049674,1.7986353568654305,6.136792803970223
03:51,10.27595982688726,0.4343525610755483,6.7853349875930515
03:52,9.558693628708044,-0.5736806801458827,7.112754342431762
03:53,8.581478115115825,-0.937643127463407,6.067531017369726
03:54,11.200247728071108,,6.7223697270471465
03:55,11.950423829557367,-1.0216581282515924,6.64681141439206
03:56,10.65788901945811,-0.16247795267963916,6.65310794044665
03:57,10.391081083187306,0.9432220130625821,6.010862282878412
03:58,10.821112678866626,1.1817963043191693,5.311947890818859
03:59,11.042309379101226,2.1322155920191124,4.380062034739454
04:00,10.264364205652567,2.248056216918772,3.882636476426799
04:01,11.100223884274785,,5.425285359801489
04:02,,,4.00227047146402
04:03,7.968092395066807,1.1943741150708242,5.261575682382134
04:04,9.610374980794784,-0.5410908594944397,4.525343588552231
04:05,13.529660819394694,-1.2745356901577425,5.494547146401985
04:06,9.559747160723074,-2.1540523779231897,6.980527295285359
04:07,7.996518816890953,-1.70102337987697,13.91964809069924
04:08,9.412042490244163,-1.2709137208918764,6.810521091811415
04:09,8.474564136476415,-0.15696954388692852,6.527177419354838
04:10,11.898895599132041,1.5254418692966798,6.747555831265508
04:11,11.38484536469891,2.4316940362395023,7.87463399503722
04:12,7.957061758121861,1.9798939303501175,5.248982630272953
04:13,8.85082757729609,1.9519036357152926,4.197462779156328
04:14,7.284352696144562,1.394901324490708,3.939305210918114
04:15,9.990529082301093,0.4584425549803228,5.947897022332507
04:16,9.527533118358692,-1.3217416436622433,4.543771712158809
04:17,11.018466406106064,-2.0028999564239927,5.425285359801489
04:18,5.972169528979819,,6.848300248138958
04:19,10.420533996155973,-1.4974369044435742,6.369764267990075
04:20,11.765484896923752,-0.9326300447543028,7.566104218362282
04:21,,-0.18102891664246856,7.383504962779156
04:22,8.366155851631483,1.534738329727328,8.025750620347395
04:23,9.160185092952094,2.2113635048933267,6.76014888337469
04:24,10.697097938550279,2.1299509908112215,6.627921836228287
04:25,9.32648247031664,2.4745358648201243,6.394950372208436
04:26,10.972969716108265,,4.398951612903226
04:27,8.64250007934437,-0.16770394180593007,
04:28,9.490521596820322,-1.2228872930330996,7.9138684706436795
04:29,10.124123159203702,,4.568957816377171
04:30,9.06885566640346,-1.7764905730233382,4.751557071960298
04:31,9.9410068648778,-1.5713828992523091,5.65825682382134
04:32,,,5.286761786600497
04:33,,0.1826497463780341,7.3709119106699745
04:34,9.014804662741358,1.4118049863999138,6.281612903225806
04:35,9.684402777033798,2.2948067762835933,7.3079466501240695
04:36,,-0.9345405393327653,5.777890818858561
04:37,8.638627059972357,1.350863608872622,7.824261786600497
04:38,11.000860676014014,,6.829410669975186
04:39,8.143866203420004,-0.005858218371607382,7.112754342431762
04:40,11.923523344157402,-0.5575453285567971,6.237537220843672
04:41,8.523977663117474,-1.7256830611242375,6.577549627791563
04:42,,-2.462461521890547,5.034900744416873
04:43,12.674272198293071,-2.032122375671882,4.720074441687345
04:44,9.870104029157496,-1.2045650560941723,4.0967183622828784
04:45,16.500702007289544,0.7334066084842821,4.461916873449131
04:46,7.491659428556175,0.8606850844205574,5.44417493796526
04:47,10.972717571069223,1.8393117210380918,6.609032258064516
04:48,10.753426871598627,,6.583846153846154
04:49,10.479163498631442,,5.740111662531017
04:50,10.700963154903743,1.4168810029728425,7.251277915632754
04:51,10.204411020394618,,8.044640198511166
04:52,10.272631417513157,-0.7878586461282291,6.829410669975186
04:53,10.917012204235315,-1.4410612476367624,7.855744416873449
04:54,8.772196826952474,-2.04024957074816,8.006861042183623
04:55,10.023784059497217,-1.6447110632007067,
04:56,11.635632437557161,-1.2796727461273527,6.747555831265508
04:57,7.603540105749378,1.2881011588673488,4.638219602977667
04:58,,0.9265412181884414,5.261575682382134
04:59,12.537972073858858,1.7045474235700837,5.230093052109181
05:00,7.413728964146108,1.582956549728113,4.9719354838709675
05:01,13.284134235258687,2.050222934276528,5.123052109181142
05:02,10.744299210351286,1.316726376997555,5.645663771712159
05:03,13.909064357711213,,5.639367245657569
05:04,,-0.6667106575392041,6.294205955334987
05:05,9.02436086611303,-2.6104745045434403,7.465359801488834
05:06,12.415006875500266,-2.635108297662503,7.339429280397022
05:07,10.098237232677732,-1.216233978348678,6.87348635235732
05:08,8.410249881525004,-0.3962278591719324,6.7223697270471465
05:09,9.716909988617502,-0.03431132152656602,8.529472704714639
05:10,13.205597014429056,0.895232704065867,6.898672456575682
05:11,9.201618179897812,1.6770789205272596,6.917562034739454
05:12,9.854826147571979,3.00575536432214,6.394950372208436
05:13,8.720659062519486,2.432282521639758,5.248982630272953
05:14,13.55175882814871,1.1225083677891985,5.65825682382134
05:15,8.905790443892439,-0.3839206070417469,5.034900744416873
05:16,10.992941821637372,-1.146850898054473,4.3296898263027295
05:17,,-1.6438905508781696,6.180868486352358
05:18,,-2.590981914790983,6.785334987593053
05:19,11.658545811743467,-1.6937714577954577,6.583846153846154
05:20,11.268720006913918,-1.039111355182094,7.515732009925557
05:21,10.80235546700545,-0.6520972245696224,7.654255583126551
05:22,10.676835914772326,0.8838109830030492,6.590142679900744
05:23,9.895345688570098,0.9656186171932499,7.030899503722084
05:24,8.543149814573091,,7.352022332506202
05:25,8.537947323262802,2.265877755615044,6.911265508684863
05:26,,0.4485927388846678,5.740111662531017
05:27,11.986735483277927,-0.22239490425381225,5.186682622525758
05:28,7.729926595395274,-1.2928736515296364,5.003418114143921
05:29,11.421712108313274,,4.783039702233251
05:30,8.435620788191997,-2.2418280241381607,4.5934053787837446
05:31,6.408145472266484,-1.8200554828162803,4.8523014888337475
05:32,9.553602394407019,,4.820818858560795
05:33,,0.02932647806069033,4.814522332506204
05:34,8.448946434099746,1.4467171796176688,6.87348635235732
05:35,12.714467168590165,1.9136270406004225,
05:36,9.438966520310018,,7.710924317617867
05:37,11.808838506484214,1.898924358340957,7.710924317617867
05:38,10.912948782581807,1.021814350491161,7.182016129032258
05:39,8.54294056392407,-0.10849422305876422,5.65196029776675
05:40,,,7.654255583126551
05:41,8.999126662495357,-1.820441603616784,8.10130893300248
05:42,12.906162141856608,-2.3510260803419825,5.242686104218363
05:43,7.096369987339134,-2.5577156623145987,4.720074441687345
05:44,11.31660552956537,-0.6998511154690465,5.003418114143921
05:45,10.183037086434982,-0.060822640487978585,5.078976426799008
05:46,9.395721991827022,0.6209576213579995,5.733815136476427
05:47,8.714406599666061,,4.577279047733443
05:48,,1.7555192597059204,7.043492555831266
05:49,9.748057367954603,2.033787029276408,7.584993796526055
05:50,11.52574374414779,1.6758581546331994,7.207202233250621
05:51,9.554690396183144,-0.5310443178851187,7.843151364764267
05:52,10.182511282181618,-0.9786211495964994,7.112754342431762
05:53,8.036382794662845,-2.0581623020047384,6.98682382133995
05:54,9.584730122967231,-1.887801204322118,
05:55,12.789693726410743,-1.803538455697773,6.993120347394541
05:56,9.803545111187411,-1.5211292307157314,6.53347394540943
05:57,9.941754566562206,-0.8108071846848723,
05:58,11.223311584746364,1.7828459974132915,5.99826923076923
05:59,8.500583145983878,2.050642030471238,4.99712158808933
06:00,9.20598288624877,1.765473866605003,5.274168734491315
06:01,9.976621448902014,2.4082694698462905,5.752704714640198
06:02,11.797388206610716,1.4331982835636783,5.639367245657569
06:03,9.64584337911455,-0.08819662079055934,5.519733250620348
06:04,9.068535075553918,-1.8485846600414042,7.509435483870968
06:05,9.075389350853671,-2.5516924978216475,7.578697270471464
06:06,,-2.046088547867997,6.892375930521091
06:07,6.906559752107656,-2.2743737181220007,6.772741935483872
06:08,10.184052825276037,-1.2326237533716984,7.509435483870968
06:09,10.10493097053742,0.3599097014989794,7.44017369727047
06:10,7.199209952991365,0.8494656316204185,6.860893300248138
06:11,7.627651725142792,1.9549233613350214,7.692034739454094
06:12,8.598785304102808,,5.702332506203474
06:13,8.589699986205414,1.6305106919332593,5.595291563275435
06:14,10.563885996488674,0.6778281340926569,5.343430521091811
06:15,8.861310985915226,-0.4892962436512951,5.248982630272953
06:16,10.82379129242817,-0.5756586701000761,6.168275434243176
06:17,11.174181595542015,-1.922638164772319,5.5512158808933005
06:18,8.738598236269278,-2.271410252454961,6.489398263027295
06:19,9.939407990640543,-2.3752282602504673,6.21235111662531
06:20,9.888582030920375,-1.30074640645613,7.226091811414392
06:21,10.863970639747324,-0.39129935032164953,9.51173076923077
06:22,11.780346760537181,0.4382128590601271,8.460210918114145
06:23,8.788922479209125,1.8894933120012123,7.408691066997518
06:24,10.23646367960247,,7.238684863523574
06:25,10.429670478243649,0.9866913575953928,6.564956575682381
06:26,,0.9047424710079977,7.106457816377171
06:27,8.903975350784002,-0.021099783467642297,6.363467741935484
06:28,8.992596496582582,-1.1162311654373127,4.789336228287842
06:29,7.669114831606951,,5.44417493796526
06:30,7.968637628110609,-2.5801273564774974,5.450471464019851
06:31,8.30546125396205,,5.280465260545906
06:32,9.60044860060081,-1.1646768174156206,6.779038461538461
06:33,9.982103859324203,-0.9397267477839983,5.129348635235733
06:34,10.502510350256424,0.4075235884473032,6.879782878411911
06:35,9.409475239003893,2.0262578564444143,8.107605459057071
06:36,10.261110122338378,,7.64795905707196
06:37,8.635356339736234,1.5050556930496644,8.900967741935485
06:38,9.846812499831,0.727878292857822,8.365763027295285
06:39,13.410001677609582,-0.6177507375248901,7.578697270471464
06:40,10.072239980367112,,6.923858560794045
06:41,12.448159494077263,-2.74,7.925006203473945
06:42,8.171090193571999,-2.5334385940455055,5.526029776674939
06:43,9.83775594730855,-2.1493014451493795,5.897524813895782
06:44,10.866919259432262,-1.7634309828824284,4.864894540942928
06:45,12.108129340014287,0.014618920510620192,5.091569478908189
06:46,,1.0621762855199455,4.99712158808933
06:47,6.82292085058583,1.9146056496375579,7.112754342431762
06:48,8.417580127932672,,8.516879652605459
06:49,,1.9894294701816948,7.817965260545906
06:50,11.70266808175709,0.8068965402578545,8.265018610421835
06:51,10.539478764166413,-0.3926385258495402,6.6594044665012415
06:52,8.277848663619354,-0.39433269622353206,7.937599255583125
06:53,12.076947953758884,-1.678145501477536,7.805372208436724
06:54,11.067373246763237,-2.285435104052958,8.793926799007444
06:55,8.540522285208674,-2.551430241158251,7.452766749379652
06:56,10.05951900359229,-1.061719706364115,7.106457816377171
06:57,11.412813940492022,0.094125715641312,6.501991315136475
06:58,10.411327785275088,0.9333533588464995,5.305651364764268
06:59,9.394214871828375,1.9741735792170418,4.978232009925558
07:00,10.607198702673132,,5.362320099255584
07:01,7.971186221038737,1.9298940329950138,
07:02,,1.6824315572050699,6.766445409429279
07:03,,-0.10632977368208074,6.961637717121587
07:04,10.959675779501987,-1.1801287480283602,7.433877171215881
07:05,10.810199556497526,-2.580472447173704,8.775037220843672
07:06,9.160991438821977,,8.220942928039703
07:07,,-1.6359215742389561,7.496842431761786
07:08,10.325523085062619,-0.970591334523865,7.597586848635235
07:09,8.79293343294155,4.910142540914819e-05,7.729813895781637
07:10,10.29343256834063,,8.120198511166253
07:11,10.3923849317009,1.3588052612713355,8.989119106699752
07:12,8.425449819531483,1.9691438724773231,6.816817617866004
07:13,7.9958973085969145,2.1477601603627177,6.382357320099255
07:14,9.0515280326657,1.2798013628945446,5.406395781637717
07:15,9.556798771806251,-0.6614126805892884,5.280465260545906
07:16,9.90150488978107,-0.90068545547758,6.495694789081886
07:17,9.41042124435755,-0.7742152213948361,7.509435483870968
07:18,10.130567836916937,-2.4967165862995735,7.0749751861042185
07:19,8.467216460361394,-2.048305047589655,7.767593052109181
07:20,12.404870486895886,-0.943514791121461,8.617624069478909
07:21,7.9864587437311885,1.0134213689526104,7.389801488833747
07:22,,0.8682152686850877,8.321687344913151
07:23,12.712786257065446,1.7642242100366667,8.894671215880894
07:24,10.426514940879082,1.5400143380851103,7.515732009925557
07:25,10.621780177018708,2.3100917142592303,8.535769230769231
07:26,8.692204674872125,0.3639662861995703,7.53462158808933
07:27,9.051712299479167,-0.7513899564181736,5.75900124069479
07:28,11.163178585339706,-1.3766317072280345,5.204906947890819
07:29,11.060480766616243,-1.4988812178097817,5.796780397022333
07:30,8.404104990347664,-1.6548163761045875,6.174571960297767
07:31,11.340279565814125,-1.936965758707644,7.358318858560795
07:32,13.790899199887944,-0.7832678385687326,6.797928039702233
07:33,9.823680961551286,0.2301797444434417,6.779038461538461
07:34,5.485824070233209,1.3605695828911424,7.5975868486352365
07:35,8.782188063672205,1.6226033950885164,7.4212841191067
07:36,10.904900860791127,,7.918709677419356
07:37,9.744589948611788,,9.63136476426799
07:38,9.85653604263461,1.1995623260642203,7.175719602977667
07:39,12.288748195187996,1.2612410423432845,8.189460297766749
07:40,9.062379567330456,0.8272203394652378,8.107605459057071
07:41,11.466624060812444,-1.5744238392346688,7.4275806451612905
07:42,5.79707516850455,-1.9093258611368142,7.320539702233251
07:43,11.240156785306167,-1.6685567585155148,5.87233870967742
07:44,6.6556694557356515,-0.39583201830270376,5.43158188585608
07:45,8.644311111650161,-0.19633606050320385,5.809373449131514
07:46,,1.5936110425885976,6.243833746898263
07:47,9.462039237457216,2.1627189271224996,6.564956575682382
07:48,9.955979589149763,1.9112004746098616,6.464212158808933
07:49,8.719044465654783,2.2831870250800934,8.006861042183623
07:50,11.24691992884666,1.6322710423291946,8.126495037220844
07:51,8.246147792386711,0.2708536075248196,8.132791563275434
07:52,9.001494751490455,-0.8971449341303537,8.460210918114145
07:53,10.016055460440946,-1.3566608874199404,8.529472704714639
07:54,8.00293580040785,-2.1409743172536135,8.353169975186104
07:55,12.314035446061803,,10.160272952853598
07:56,8.417419608134496,-0.48623407723938783,7.182016129032258
07:57,8.839978930171837,,6.300502481389578
07:58,10.395437923112635,0.9980254677184899,5.633070719602978
07:59,10.600652391806534,1.967937624401829,6.2564267990074445
08:00,8.384698560595359,,
08:01,9.804406344768886,1.9076803146500074,5.960490074441687
08:02,11.074024133576103,1.8835354911328919,6.77274193548387
08:03,12.983098733852252,1.12718442331549,7.333132754342431
08:04,11.090841068200932,-0.357195536962275,8.453914392059552
08:05,8.644104728435,,8.900967741935485
08:06,9.551731788105645,-1.4172682912595622,8.126495037220844
08:07,,-0.26090269692624224,9.121346153846153
08:08,8.843955657333812,-0.7733632892450262,8.932450372208438
08:09,,-0.05926716465191495,8.567251861042184
08:10,9.019648211637364,1.5416963408235995,8.032047146401984
08:11,7.0710302182307965,,8.52317617866005
08:12,11.18373360145622,2.2359867312355757,7.251277915632754
08:13,10.5476764909504,,6.640514888337469
08:14,10.037940321845673,1.5036392340543214,6.168275434243176
08:15,,,6.017158808933003
08:16,,,6.678294044665011
08:17,9.123630458811693,,7.295353598014888
08:18,10.317687069801837,-0.39127432987654287,7.547214640198511
08:19,9.912348420763065,-0.8929080215696463,7.654255583126551
08:20,,-1.1147857295009056,8.812816377171215
08:21,11.137982846681492,,8.107605459057071
08:22,8.783288334143009,1.3116817607629452,7.836854838709677
08:23,7.180882098100514,3.0476246621320087,
08:24,7.162792724533218,2.8691295484428254,7.918709677419356
08:25,8.51343420003078,2.0282663233406844,7.767593052109181
08:26,10.602716396113102,1.806632243895148,7.408691066997518
08:27,8.579958679808055,1.2604188997677266,7.673145161290321
08:28,10.031099601277733,-0.5337592044926676,6.168275434243176
08:29,9.265088255902452,,6.785334987593053
08:30,11.44843622161919,-1.0994160838296616,5.54491935483871
08:31,10.93797686823984,-1.1233916875333803,7.679441687344912
08:32,8.191973302475493,0.5418911843898857,6.911265508684863
08:33,8.984239551064814,0.3417928500758334,6.810521091811415
08:34,9.080755409774135,1.935740801825573,8.151681141439205
08:35,9.904466830428815,2.094034188905451,9.750998759305212
08:36,10.559391060721552,3.466346066380745,9.549509925558313
08:37,9.603900307802673,,8.693182382133996
08:38,10.884850536296769,1.555525960533081,8.353169975186104
08:39,10.556590810408304,-0.3748517269679703,7.320539702233251
